Price,Close,High,Low,Open,Volume
Ticker,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC
Datetime,,,,,
2025-04-23 13:30:00+00:00,5419.8701171875,5423.58984375,5395.919921875,5395.919921875,0
2025-04-23 13:31:00+00:00,5426.14013671875,5426.85986328125,5419.75,5419.75,22591492
2025-04-23 13:32:00+00:00,5429.4501953125,5429.85986328125,5423.39990234375,5426.41015625,22242424
2025-04-23 13:33:00+00:00,5430.9501953125,5431.56005859375,5427.56982421875,5429.580078125,19782426
2025-04-23 13:34:00+00:00,5428.83984375,5433.16015625,5427.77001953125,5431.0498046875,17597029
2025-04-23 13:35:00+00:00,5423.330078125,5428.83984375,5423.080078125,5428.83984375,18654187
2025-04-23 13:36:00+00:00,5413.240234375,5424.02978515625,5412.14990234375,5423.3701171875,18332500
2025-04-23 13:37:00+00:00,5452.5,5452.77001953125,5411.330078125,5413.14990234375,33851255
2025-04-23 13:38:00+00:00,5445.41015625,5460.43994140625,5435.3701171875,5454.93994140625,27597939
2025-04-23 13:39:00+00:00,5432.990234375,5444.75,5427.8701171875,5444.75,15273934
2025-04-23 13:40:00+00:00,5438.4599609375,5443.080078125,5430.490234375,5432.580078125,16995334
2025-04-23 13:41:00+00:00,5446.22998046875,5448.6298828125,5433.77978515625,5438.43017578125,16799118
2025-04-23 13:42:00+00:00,5440.740234375,5446.27978515625,5440.509765625,5446.10986328125,14610895
2025-04-23 13:43:00+00:00,5446.33984375,5446.33984375,5439.5400390625,5440.22998046875,13142709
2025-04-23 13:44:00+00:00,5446.43017578125,5452.31005859375,5446.2900390625,5446.91015625,13139185
2025-04-23 13:45:00+00:00,5451.330078125,5453.08984375,5444.31982421875,5445.3798828125,18383867
2025-04-23 13:46:00+00:00,5452.7900390625,5455.0498046875,5450.830078125,5451.64013671875,9635943
2025-04-23 13:49:00+00:00,5459.7900390625,5460.68994140625,5459.240234375,5460.5498046875,42658146
2025-04-23 13:50:00+00:00,5458.31982421875,5460.3701171875,5455.81005859375,5460.3701171875,12868740
2025-04-23 13:51:00+00:00,5465.0400390625,5465.06982421875,5457.97021484375,5457.97021484375,12889942
2025-04-23 13:52:00+00:00,5448.14990234375,5465.93994140625,5446.990234375,5465.3701171875,22565036
2025-04-23 13:53:00+00:00,5446.8798828125,5450.669921875,5444.85986328125,5448.3701171875,12159432
2025-04-23 13:54:00+00:00,5443.7900390625,5452.5,5442.89013671875,5447.93994140625,11769988
2025-04-23 13:55:00+00:00,5437.2099609375,5443.830078125,5436.3798828125,5443.81982421875,12212488
2025-04-23 13:56:00+00:00,5445.490234375,5445.490234375,5436.39013671875,5437.25,11514895
2025-04-23 13:57:00+00:00,5445.6201171875,5447.33984375,5444.08984375,5445.490234375,9285589
2025-04-23 13:58:00+00:00,5446.89990234375,5447.7900390625,5444.97998046875,5446.39990234375,9538041
2025-04-23 13:59:00+00:00,5450.10009765625,5450.330078125,5445.60009765625,5447.75,10330871
2025-04-23 14:00:00+00:00,5446.66015625,5469.68994140625,5434.39013671875,5452.4599609375,40498176
2025-04-23 14:01:00+00:00,5446.080078125,5452.06982421875,5443.9501953125,5446.919921875,9078691
2025-04-23 14:02:00+00:00,5446.47998046875,5446.47998046875,5440.72998046875,5445.56982421875,8778850
2025-04-23 14:03:00+00:00,5443.0498046875,5447.60009765625,5442.5498046875,5446.0400390625,9674075
2025-04-23 14:04:00+00:00,5452.0498046875,5452.39990234375,5441.58984375,5443.3701171875,9186669
2025-04-23 14:05:00+00:00,5446.919921875,5452.43994140625,5446.919921875,5452.06005859375,9082805
2025-04-23 14:06:00+00:00,5450.2099609375,5452.02001953125,5447.06982421875,5447.06982421875,9581482
2025-04-23 14:07:00+00:00,5445.4501953125,5452.47021484375,5445.1298828125,5450.240234375,9072958
2025-04-23 14:08:00+00:00,5452.9501953125,5454.8798828125,5444.8701171875,5445.330078125,9098979
2025-04-23 14:09:00+00:00,5454.3798828125,5455.3798828125,5452.3701171875,5453.35986328125,7721549
2025-04-23 14:10:00+00:00,5453.9501953125,5456.31005859375,5452.39013671875,5453.81982421875,9817075
2025-04-23 14:11:00+00:00,5455.830078125,5456.60009765625,5453.419921875,5453.509765625,9877375
2025-04-23 14:12:00+00:00,5459.02001953125,5459.02001953125,5454.3701171875,5455.81982421875,8905947
2025-04-23 14:13:00+00:00,5452.10009765625,5459.72998046875,5451.52978515625,5459.5498046875,9755381
2025-04-23 14:14:00+00:00,5448.990234375,5451.41015625,5446.10986328125,5451.41015625,9018751
2025-04-23 14:15:00+00:00,5439.68994140625,5449.0400390625,5439.669921875,5448.89990234375,9848707
2025-04-23 14:16:00+00:00,5433.35986328125,5440.3798828125,5431.9599609375,5440.25,11605495
2025-04-23 14:17:00+00:00,5429.89013671875,5435.35009765625,5429.89013671875,5434.1201171875,10621981
2025-04-23 14:18:00+00:00,5427.52978515625,5429.7900390625,5426.009765625,5429.7900390625,8959403
2025-04-23 14:19:00+00:00,5435.52978515625,5435.52978515625,5427.7001953125,5427.7001953125,9740363
2025-04-23 14:20:00+00:00,5431.27978515625,5436.2099609375,5427.4501953125,5436.2099609375,9286232
2025-04-23 14:21:00+00:00,5427.64013671875,5431.990234375,5426.39990234375,5431.990234375,8594117
2025-04-23 14:22:00+00:00,5435.35009765625,5435.669921875,5427.81982421875,5428.0400390625,8980302
2025-04-23 14:23:00+00:00,5442.7900390625,5443.240234375,5434.43994140625,5435.35009765625,12941993
