Price,Close,High,Low,Open,Volume
Ticker,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC
Datetime,,,,,
2025-09-17 13:30:00+00:00,6611.58984375,6611.58984375,6604.8701171875,6604.8701171875,0
2025-09-17 13:31:00+00:00,6609.66015625,6612.18994140625,6607.43017578125,6611.35986328125,13827838
2025-09-17 13:32:00+00:00,6609.4501953125,6611.16015625,6609.06005859375,6609.06005859375,9367441
2025-09-17 13:33:00+00:00,6607.919921875,6609.75,6607.77978515625,6609.33984375,9785204
2025-09-17 13:34:00+00:00,6608.2998046875,6609.27978515625,6607.419921875,6607.919921875,9827980
2025-09-17 13:35:00+00:00,6609.669921875,6611.7001953125,6608.56005859375,6608.56005859375,10291739
2025-09-17 13:36:00+00:00,6608.39013671875,6610.75,6608.08984375,6609.58984375,10350448
2025-09-17 13:37:00+00:00,6608.02001953125,6608.89990234375,6607.08984375,6608.3798828125,8694081
2025-09-17 13:38:00+00:00,6608.35986328125,6611.08984375,6608.18994140625,6608.18994140625,8820920
2025-09-17 13:39:00+00:00,6608.27978515625,6608.89013671875,6607.5498046875,6608.35009765625,8899390
2025-09-17 13:40:00+00:00,6607.0400390625,6608.89013671875,6606.06982421875,6608.43994140625,9988249
2025-09-17 13:41:00+00:00,6606.39013671875,6609.2998046875,6605.89990234375,6607.18994140625,9509812
2025-09-17 13:42:00+00:00,6606.27001953125,6607.75,6605.18994140625,6606.41015625,8465338
2025-09-17 13:43:00+00:00,6605.2998046875,6607.97998046875,6605.2998046875,6606.22998046875,8583772
2025-09-17 13:44:00+00:00,6605.60986328125,6606.419921875,6604.68017578125,6605.39013671875,8896263
2025-09-17 13:45:00+00:00,6604.3701171875,6605.56005859375,6603.33984375,6605.56005859375,11461523
2025-09-17 13:46:00+00:00,6604.919921875,6606.35986328125,6604.330078125,6604.330078125,7548149
2025-09-17 13:47:00+00:00,6608.5498046875,6608.5498046875,6605.14990234375,6605.14990234375,8435337
2025-09-17 13:48:00+00:00,6609.759765625,6610.1298828125,6608.0498046875,6608.830078125,7297321
2025-09-17 13:49:00+00:00,6609.5400390625,6610.60009765625,6609.31982421875,6609.7900390625,7408025
2025-09-17 13:50:00+00:00,6610.7998046875,6611.759765625,6609.64990234375,6609.740234375,7975622
2025-09-17 13:51:00+00:00,6610.89990234375,6611.990234375,6610.509765625,6610.68017578125,7458192
2025-09-17 13:52:00+00:00,6612.43017578125,6612.5,6610.60986328125,6610.72998046875,8245634
2025-09-17 13:53:00+00:00,6613.14990234375,6613.3701171875,6612.2998046875,6612.4501953125,6856644
2025-09-17 13:54:00+00:00,6609.31982421875,6613.7099609375,6609.31982421875,6613.2900390625,7547840
2025-09-17 13:55:00+00:00,6609.509765625,6611.06005859375,6609.509765625,6609.759765625,6811584
2025-09-17 13:56:00+00:00,6607.919921875,6610.64013671875,6607.669921875,6609.3701171875,6576501
2025-09-17 13:57:00+00:00,6607.39990234375,6608.509765625,6606.89013671875,6608.14990234375,7632917
2025-09-17 13:58:00+00:00,6606.5400390625,6607.85009765625,6606.5,6607.60986328125,6038542
2025-09-17 13:59:00+00:00,6605.740234375,6607.490234375,6605.02978515625,6606.56005859375,7116185
2025-09-17 14:00:00+00:00,6606.27978515625,6606.9599609375,6605.56005859375,6606.08984375,9853854
2025-09-17 14:01:00+00:00,6604.1298828125,6606.490234375,6604.009765625,6606.41015625,9251780
2025-09-17 14:02:00+00:00,6603.240234375,6604.759765625,6601.93017578125,6604.2998046875,7869796
2025-09-17 14:03:00+00:00,6603.89990234375,6605.14990234375,6603.47021484375,6603.47021484375,7943135
2025-09-17 14:04:00+00:00,6603.14990234375,6604.419921875,6602.81005859375,6604.0,6991535
2025-09-17 14:05:00+00:00,6602.31982421875,6603.9501953125,6602.2900390625,6603.08984375,8268449
2025-09-17 14:06:00+00:00,6601.5,6602.66015625,6600.77978515625,6602.3701171875,6669633
2025-09-17 14:07:00+00:00,6602.7001953125,6603.85986328125,6601.31982421875,6601.47998046875,6565203
2025-09-17 14:08:00+00:00,6601.830078125,6603.22998046875,6601.6201171875,6602.759765625,5768922
2025-09-17 14:09:00+00:00,6601.919921875,6602.56005859375,6601.60986328125,6601.75,5732459
2025-09-17 14:10:00+00:00,6601.7001953125,6602.85009765625,6601.35009765625,6601.75,6532452
2025-09-17 14:11:00+00:00,6600.68017578125,6601.8701171875,6600.5400390625,6601.580078125,6119364
2025-09-17 14:12:00+00:00,6601.3701171875,6601.6201171875,6600.64990234375,6600.68017578125,5807613
2025-09-17 14:13:00+00:00,6601.02978515625,6602.5400390625,6600.6201171875,6601.64990234375,5785073
2025-09-17 14:14:00+00:00,6602.3701171875,6602.43017578125,6600.93994140625,6600.93994140625,6135505
2025-09-17 14:15:00+00:00,6602.330078125,6603.419921875,6602.169921875,6602.27001953125,5905126
2025-09-17 14:16:00+00:00,6599.85986328125,6602.64013671875,6599.02978515625,6602.22998046875,7114626
2025-09-17 14:17:00+00:00,6599.740234375,6600.419921875,6599.6298828125,6600.009765625,5164397
2025-09-17 14:18:00+00:00,6599.06982421875,6600.41015625,6598.4599609375,6599.68017578125,5288570
2025-09-17 14:19:00+00:00,6600.33984375,6600.3798828125,6598.990234375,6598.990234375,6408305
2025-09-17 14:20:00+00:00,6601.10986328125,6601.10986328125,6599.759765625,6600.56005859375,4976031
2025-09-17 14:21:00+00:00,6600.259765625,6601.2900390625,6600.1201171875,6601.0498046875,6659698
