Price,Close,High,Low,Open,Volume
Ticker,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC
Datetime,,,,,
2025-09-29 13:30:00+00:00,6668.14990234375,6670.06005859375,6661.580078125,6661.580078125,0
2025-09-29 13:31:00+00:00,6668.02978515625,6669.419921875,6667.16015625,6668.02978515625,19480287
2025-09-29 13:32:00+00:00,6671.0498046875,6671.89990234375,6667.68017578125,6668.02001953125,16848538
2025-09-29 13:33:00+00:00,6670.35009765625,6671.58984375,6669.2998046875,6671.02001953125,13679740
2025-09-29 13:34:00+00:00,6667.8701171875,6670.60986328125,6667.77001953125,6670.39013671875,12478169
2025-09-29 13:35:00+00:00,6667.39013671875,6670.14990234375,6666.60986328125,6667.8798828125,13918719
2025-09-29 13:36:00+00:00,6666.72021484375,6667.8798828125,6666.27001953125,6667.0400390625,13177440
2025-09-29 13:37:00+00:00,6667.41015625,6669.39013671875,6666.91015625,6666.9501953125,10764110
2025-09-29 13:38:00+00:00,6665.6201171875,6668.5,6664.919921875,6667.43017578125,11241123
2025-09-29 13:39:00+00:00,6664.52001953125,6666.4501953125,6664.08984375,6665.56005859375,9460153
2025-09-29 13:40:00+00:00,6665.31005859375,6665.91015625,6663.490234375,6664.43017578125,10116652
2025-09-29 13:41:00+00:00,6663.39990234375,6666.10986328125,6663.10009765625,6665.35009765625,10079740
2025-09-29 13:42:00+00:00,6664.60009765625,6665.25,6662.3798828125,6663.27001953125,11736506
2025-09-29 13:43:00+00:00,6666.2998046875,6669.06982421875,6665.080078125,6665.080078125,11769531
2025-09-29 13:44:00+00:00,6668.919921875,6668.97998046875,6665.64013671875,6666.31005859375,10533477
2025-09-29 13:45:00+00:00,6670.60986328125,6670.759765625,6668.490234375,6668.85009765625,14297808
2025-09-29 13:46:00+00:00,6669.52001953125,6672.1201171875,6669.259765625,6670.56982421875,10158021
2025-09-29 13:47:00+00:00,6670.83984375,6672.22998046875,6669.43994140625,6669.43994140625,9469203
2025-09-29 13:48:00+00:00,6670.580078125,6671.7900390625,6669.8701171875,6671.009765625,8905963
2025-09-29 13:49:00+00:00,6671.259765625,6671.35009765625,6670.1298828125,6670.97998046875,8481728
2025-09-29 13:50:00+00:00,6669.6298828125,6671.759765625,6669.56982421875,6671.259765625,12089742
2025-09-29 13:51:00+00:00,6668.81982421875,6670.64013671875,6667.9501953125,6669.81982421875,8396128
2025-09-29 13:52:00+00:00,6666.81005859375,6668.7099609375,6666.14990234375,6668.7099609375,8510886
2025-09-29 13:53:00+00:00,6669.4599609375,6669.85986328125,6666.97998046875,6666.97998046875,8248722
2025-09-29 13:54:00+00:00,6671.06982421875,6671.47998046875,6669.81982421875,6669.81982421875,8794901
2025-09-29 13:55:00+00:00,6668.330078125,6671.83984375,6667.58984375,6671.2001953125,9625942
2025-09-29 13:56:00+00:00,6669.60986328125,6669.77978515625,6668.1298828125,6668.66015625,9077986
2025-09-29 13:57:00+00:00,6670.06982421875,6671.830078125,6669.1201171875,6669.6298828125,8398359
2025-09-29 13:58:00+00:00,6669.97021484375,6671.10986328125,6669.89990234375,6670.080078125,7263264
2025-09-29 13:59:00+00:00,6671.08984375,6671.990234375,6669.919921875,6669.919921875,8132449
2025-09-29 14:00:00+00:00,6670.89013671875,6672.93994140625,6670.18017578125,6670.919921875,11820519
2025-09-29 14:01:00+00:00,6669.240234375,6670.68994140625,6668.8701171875,6670.68017578125,9064622
2025-09-29 14:02:00+00:00,6668.89013671875,6671.72998046875,6668.72021484375,6669.2900390625,7354406
2025-09-29 14:03:00+00:00,6668.2001953125,6669.89013671875,6668.02978515625,6668.93994140625,7067325
2025-09-29 14:04:00+00:00,6667.7099609375,6668.3798828125,6666.91015625,6667.0498046875,9875471
2025-09-29 14:05:00+00:00,6668.18017578125,6668.27978515625,6666.52001953125,6667.6201171875,8822905
2025-09-29 14:06:00+00:00,6670.64990234375,6670.89990234375,6668.27978515625,6668.27978515625,9278468
2025-09-29 14:07:00+00:00,6673.5498046875,6673.5498046875,6669.9599609375,6670.35009765625,9063021
2025-09-29 14:08:00+00:00,6673.66015625,6674.02978515625,6672.4501953125,6673.60009765625,8002748
2025-09-29 14:09:00+00:00,6676.919921875,6677.31005859375,6673.75,6673.75,9580755
2025-09-29 14:10:00+00:00,6675.35009765625,6676.9599609375,6674.5,6676.83984375,8006849
2025-09-29 14:11:00+00:00,6673.6298828125,6675.25,6672.259765625,6675.22021484375,6971561
2025-09-29 14:12:00+00:00,6671.7998046875,6673.77978515625,6671.52001953125,6673.580078125,7841496
2025-09-29 14:13:00+00:00,6671.6201171875,6671.72998046875,6670.47998046875,6671.72998046875,9276484
2025-09-29 14:14:00+00:00,6672.25,6672.2900390625,6671.56982421875,6671.56982421875,7571682
2025-09-29 14:15:00+00:00,6672.919921875,6673.02978515625,6671.91015625,6672.14990234375,7077132
2025-09-29 14:16:00+00:00,6670.3798828125,6672.85986328125,6669.43017578125,6672.85986328125,7207986
2025-09-29 14:17:00+00:00,6669.66015625,6670.43994140625,6668.43994140625,6670.3798828125,6627900
2025-09-29 14:18:00+00:00,6668.85009765625,6670.02978515625,6668.60986328125,6669.7900390625,6103472
2025-09-29 14:19:00+00:00,6667.33984375,6669.81005859375,6667.2998046875,6669.31982421875,7271848
2025-09-29 14:20:00+00:00,6668.16015625,6668.240234375,6665.72998046875,6667.47021484375,7657666
2025-09-29 14:21:00+00:00,6670.81005859375,6670.93017578125,6668.06005859375,6668.14013671875,6388423
