Price,Close,High,Low,Open,Volume
Ticker,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC
Datetime,,,,,
2025-05-22 13:30:00+00:00,5838.43994140625,5841.259765625,5836.669921875,5841.259765625,0
2025-05-22 13:31:00+00:00,5842.02978515625,5842.02978515625,5838.27978515625,5838.35986328125,13443682
2025-05-22 13:32:00+00:00,5839.43017578125,5845.31005859375,5839.2099609375,5842.31005859375,10935576
2025-05-22 13:33:00+00:00,5830.41015625,5839.39990234375,5830.41015625,5839.39990234375,10811235
2025-05-22 13:34:00+00:00,5828.2900390625,5830.580078125,5827.9501953125,5830.39013671875,10706037
2025-05-22 13:35:00+00:00,5836.2998046875,5836.2998046875,5825.81982421875,5828.4501953125,12250530
2025-05-22 13:36:00+00:00,5832.31005859375,5837.68017578125,5832.27978515625,5836.60986328125,11570658
2025-05-22 13:37:00+00:00,5836.14013671875,5836.7099609375,5831.7001953125,5832.6298828125,8799575
2025-05-22 13:38:00+00:00,5831.41015625,5836.259765625,5831.18994140625,5836.259765625,8217115
2025-05-22 13:39:00+00:00,5834.58984375,5834.759765625,5830.7099609375,5831.5,7728955
2025-05-22 13:40:00+00:00,5837.58984375,5837.93994140625,5833.919921875,5834.47021484375,8095804
2025-05-22 13:41:00+00:00,5843.419921875,5843.419921875,5835.72021484375,5837.5498046875,9524113
2025-05-22 13:42:00+00:00,5838.7900390625,5843.509765625,5838.7900390625,5843.509765625,8770262
2025-05-22 13:43:00+00:00,5838.009765625,5838.4501953125,5833.72998046875,5838.4501953125,8583309
2025-05-22 13:44:00+00:00,5838.60009765625,5839.22998046875,5836.68994140625,5837.669921875,6179007
2025-05-22 13:45:00+00:00,5840.18017578125,5842.60009765625,5837.5,5837.5,10247913
2025-05-22 13:46:00+00:00,5835.47998046875,5841.75,5835.47998046875,5840.3701171875,9042754
2025-05-22 13:47:00+00:00,5837.77001953125,5838.22021484375,5834.18017578125,5835.9599609375,7838745
2025-05-22 13:48:00+00:00,5835.240234375,5838.4599609375,5834.68017578125,5837.759765625,8235815
2025-05-22 13:49:00+00:00,5837.3701171875,5837.7998046875,5834.5,5835.2099609375,9082695
2025-05-22 13:50:00+00:00,5841.1201171875,5841.1201171875,5834.77001953125,5837.3798828125,8543227
2025-05-22 13:51:00+00:00,5842.27001953125,5842.27001953125,5838.919921875,5840.89990234375,9006992
2025-05-22 13:52:00+00:00,5847.31982421875,5847.6201171875,5842.41015625,5842.41015625,9628594
2025-05-22 13:53:00+00:00,5851.52001953125,5851.7900390625,5847.47021484375,5847.47021484375,10318228
2025-05-22 13:54:00+00:00,5848.25,5852.14990234375,5848.16015625,5851.31005859375,8858076
2025-05-22 13:55:00+00:00,5849.81005859375,5850.8798828125,5847.8798828125,5848.27001953125,7849244
2025-05-22 13:56:00+00:00,5850.31982421875,5850.419921875,5846.10009765625,5849.5498046875,8842137
2025-05-22 13:57:00+00:00,5854.9501953125,5855.8701171875,5849.35986328125,5850.10986328125,11626323
2025-05-22 13:58:00+00:00,5854.89990234375,5855.72021484375,5853.97021484375,5855.1298828125,8396837
2025-05-22 13:59:00+00:00,5854.080078125,5856.1201171875,5853.97998046875,5855.1201171875,8117572
2025-05-22 14:00:00+00:00,5855.81982421875,5857.64013671875,5854.68994140625,5855.31982421875,12198182
2025-05-22 14:01:00+00:00,5858.8798828125,5859.330078125,5855.7900390625,5856.10986328125,9672213
2025-05-22 14:02:00+00:00,5856.3798828125,5859.18994140625,5856.0,5858.740234375,8645691
2025-05-22 14:03:00+00:00,5859.25,5859.740234375,5854.89013671875,5856.39013671875,8501689
2025-05-22 14:04:00+00:00,5860.14990234375,5860.77001953125,5859.43017578125,5859.43017578125,6756997
2025-05-22 14:05:00+00:00,5858.330078125,5859.740234375,5856.47998046875,5859.66015625,8931192
2025-05-22 14:06:00+00:00,5861.89013671875,5862.0498046875,5856.64990234375,5858.35986328125,7444196
2025-05-22 14:07:00+00:00,5863.22998046875,5863.43994140625,5861.66015625,5861.97998046875,8382943
2025-05-22 14:08:00+00:00,5859.3798828125,5863.330078125,5859.3798828125,5863.330078125,8153761
2025-05-22 14:09:00+00:00,5861.919921875,5863.08984375,5858.35986328125,5859.080078125,8115735
2025-05-22 14:10:00+00:00,5856.6201171875,5861.56005859375,5856.6201171875,5861.56005859375,8242233
2025-05-22 14:11:00+00:00,5854.97998046875,5857.1298828125,5854.259765625,5856.64013671875,7745276
2025-05-22 14:12:00+00:00,5852.31005859375,5855.1201171875,5852.2099609375,5855.009765625,6947090
2025-05-22 14:13:00+00:00,5852.43994140625,5852.5,5849.41015625,5852.39990234375,7567033
2025-05-22 14:14:00+00:00,5850.22021484375,5853.43994140625,5849.97998046875,5852.52001953125,6773388
2025-05-22 14:15:00+00:00,5852.509765625,5853.56982421875,5850.41015625,5850.47998046875,8014035
2025-05-22 14:16:00+00:00,5852.419921875,5852.52001953125,5849.06982421875,5852.47021484375,8363486
2025-05-22 14:17:00+00:00,5852.08984375,5852.77978515625,5852.0,5852.43994140625,6434526
2025-05-22 14:18:00+00:00,5850.68017578125,5851.97998046875,5850.25,5851.919921875,6599565
2025-05-22 14:19:00+00:00,5852.52978515625,5853.1298828125,5850.72021484375,5850.81982421875,6660291
2025-05-22 14:20:00+00:00,5850.3701171875,5851.81005859375,5849.35009765625,5851.81005859375,7074770
2025-05-22 14:21:00+00:00,5848.06005859375,5850.22021484375,5846.22021484375,5850.22021484375,7234960
