Price,Close,High,Low,Open,Volume
Ticker,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC
Datetime,,,,,
2025-10-29 13:30:00+00:00,6906.93994140625,6910.9501953125,6906.080078125,6910.9501953125,0
2025-10-29 13:31:00+00:00,6909.509765625,6909.85986328125,6905.35009765625,6906.240234375,24725603
2025-10-29 13:32:00+00:00,6911.85009765625,6911.85009765625,6908.669921875,6909.18017578125,18705362
2025-10-29 13:33:00+00:00,6911.27001953125,6913.56982421875,6911.240234375,6911.68994140625,19018439
2025-10-29 13:34:00+00:00,6912.02978515625,6913.14013671875,6911.0498046875,6911.81005859375,16438776
2025-10-29 13:35:00+00:00,6912.14013671875,6913.52978515625,6910.47021484375,6912.25,17582819
2025-10-29 13:36:00+00:00,6914.43994140625,6915.02001953125,6911.56982421875,6911.97021484375,15966280
2025-10-29 13:37:00+00:00,6912.14990234375,6914.0400390625,6911.8798828125,6913.91015625,15322198
2025-10-29 13:38:00+00:00,6913.16015625,6913.16015625,6911.3798828125,6912.18017578125,13750931
2025-10-29 13:39:00+00:00,6912.509765625,6914.4599609375,6912.10009765625,6913.259765625,13872978
2025-10-29 13:40:00+00:00,6911.2099609375,6912.6201171875,6910.14990234375,6912.6201171875,13906522
2025-10-29 13:41:00+00:00,6912.52001953125,6913.2998046875,6911.080078125,6911.27001953125,13196312
2025-10-29 13:42:00+00:00,6912.60986328125,6913.89013671875,6911.89013671875,6912.81005859375,12938930
2025-10-29 13:43:00+00:00,6914.0,6914.18017578125,6912.06005859375,6912.64013671875,12976001
2025-10-29 13:44:00+00:00,6915.77001953125,6915.77001953125,6913.4599609375,6913.7001953125,11675971
2025-10-29 13:45:00+00:00,6914.8701171875,6917.31005859375,6914.68017578125,6915.72998046875,13653973
2025-10-29 13:46:00+00:00,6915.39013671875,6915.75,6913.7099609375,6914.31982421875,11366213
2025-10-29 13:47:00+00:00,6914.240234375,6916.7001953125,6914.10986328125,6915.2998046875,11236133
2025-10-29 13:48:00+00:00,6911.4599609375,6914.93994140625,6910.85009765625,6914.18017578125,11533964
2025-10-29 13:49:00+00:00,6912.60009765625,6913.919921875,6911.72998046875,6911.72998046875,11800180
2025-10-29 13:50:00+00:00,6912.7099609375,6912.91015625,6910.41015625,6912.330078125,11029067
2025-10-29 13:51:00+00:00,6914.72998046875,6915.64013671875,6911.14013671875,6912.60009765625,11988855
2025-10-29 13:52:00+00:00,6916.60986328125,6916.8701171875,6914.7099609375,6914.7099609375,9175497
2025-10-29 13:53:00+00:00,6915.35009765625,6916.669921875,6915.009765625,6916.64013671875,9477014
2025-10-29 13:54:00+00:00,6916.31005859375,6917.52978515625,6915.35986328125,6915.35986328125,10462519
2025-10-29 13:55:00+00:00,6916.7998046875,6916.93994140625,6915.60009765625,6916.08984375,10524695
2025-10-29 13:56:00+00:00,6918.39013671875,6918.7099609375,6916.7001953125,6916.7001953125,10430807
2025-10-29 13:57:00+00:00,6919.06982421875,6920.2099609375,6917.6298828125,6918.25,9674406
2025-10-29 13:58:00+00:00,6918.81005859375,6919.58984375,6918.22021484375,6918.669921875,9611645
2025-10-29 13:59:00+00:00,6919.490234375,6920.0498046875,6917.83984375,6918.8701171875,11707301
2025-10-29 14:00:00+00:00,6918.47998046875,6920.33984375,6918.240234375,6919.75,13317759
2025-10-29 14:01:00+00:00,6917.740234375,6920.0,6917.740234375,6918.58984375,11347606
2025-10-29 14:02:00+00:00,6915.64013671875,6918.52001953125,6915.64013671875,6917.990234375,9696031
2025-10-29 14:03:00+00:00,6915.3798828125,6916.0,6913.330078125,6915.77001953125,9099272
2025-10-29 14:04:00+00:00,6914.60986328125,6916.1201171875,6913.72021484375,6915.5400390625,10276463
2025-10-29 14:05:00+00:00,6913.6201171875,6914.39990234375,6913.3701171875,6914.2099609375,10781120
2025-10-29 14:06:00+00:00,6912.990234375,6914.47021484375,6912.10009765625,6913.330078125,10629326
2025-10-29 14:07:00+00:00,6911.27978515625,6913.08984375,6911.27978515625,6913.02001953125,10303238
2025-10-29 14:08:00+00:00,6910.85986328125,6911.2001953125,6909.169921875,6911.2001953125,9870065
2025-10-29 14:09:00+00:00,6911.02978515625,6911.83984375,6909.8798828125,6910.9501953125,9200099
2025-10-29 14:10:00+00:00,6912.5498046875,6913.009765625,6911.009765625,6911.240234375,8292329
2025-10-29 14:11:00+00:00,6910.56982421875,6913.18017578125,6910.56982421875,6912.5400390625,8648016
2025-10-29 14:12:00+00:00,6909.72021484375,6910.6298828125,6907.77001953125,6910.47998046875,8951363
2025-10-29 14:13:00+00:00,6911.580078125,6911.72998046875,6909.7099609375,6909.7099609375,8694971
2025-10-29 14:14:00+00:00,6911.009765625,6913.259765625,6910.35009765625,6911.83984375,8480613
2025-10-29 14:15:00+00:00,6910.990234375,6911.7900390625,6910.64013671875,6911.080078125,8011633
2025-10-29 14:16:00+00:00,6911.33984375,6911.93017578125,6910.419921875,6911.0498046875,8248925
2025-10-29 14:17:00+00:00,6911.27978515625,6911.7001953125,6910.39013671875,6911.31005859375,8099728
2025-10-29 14:18:00+00:00,6909.2099609375,6911.06005859375,6909.2099609375,6910.97021484375,7721872
2025-10-29 14:19:00+00:00,6910.669921875,6910.759765625,6908.77001953125,6909.330078125,8881347
2025-10-29 14:20:00+00:00,6910.93017578125,6910.93017578125,6909.330078125,6910.60986328125,7317655
2025-10-29 14:21:00+00:00,6912.419921875,6912.419921875,6910.6201171875,6910.89013671875,6873132
